unknown	Action	Adventure	Animation	Childrens	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western	movie id	movie title	release date	video release date	IMDb URL
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_445	Body Snatcher, The (1945)	01-Jan-1945	?	http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_447	Carrie (1976)	01-Jan-1976	?	http://us.imdb.com/M/title-exact?Carrie%20(1976)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_448	Omen, The (1976)	01-Jan-1976	?	http://us.imdb.com/M/title-exact?Omen,%20The%20(1976)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	movie_449	Star Trek: The Motion Picture (1979)	01-Jan-1979	?	http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	movie_450	Star Trek V: The Final Frontier (1989)	01-Jan-1989	?	http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989)
0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	movie_451	Grease (1978)	01-Jan-1978	?	http://us.imdb.com/M/title-exact?Grease%20(1978)
0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_452	Jaws 2 (1978)	01-Jan-1978	?	http://us.imdb.com/M/title-exact?Jaws%202%20(1978)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_455	Jackie Chan's First Strike (1996)	10-Jan-1997	?	http://us.imdb.com/M/title-exact?Police%20Story%204:%20First%20Strike%20(1996)
0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_456	Beverly Hills Ninja (1997)	17-Jan-1997	?	http://us.imdb.com/M/title-exact?Beverly%20Hills%20Ninja%20(1997)
0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_457	Free Willy 3: The Rescue (1997)	08-Aug-1997	?	http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_458	Nixon (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Nixon%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_459	Cry, the Beloved Country (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_460	Crossing Guard, The (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_461	Smoke (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Smoke%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_462	Like Water For Chocolate (Como agua para chocolate) (1992)	01-Jan-1992	?	http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992)
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_463	Secret of Roan Inish, The (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_464	Vanya on 42nd Street (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20(1994)
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_465	Jungle Book, The (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Jungle%20Book,%20The%20(1994)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_466	Red Rock West (1992)	01-Jan-1992	?	http://us.imdb.com/M/title-exact?Red%20Rock%20West%20(1992)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_467	Bronx Tale, A (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Bronx%20Tale,%20A%20(1993)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_468	Rudy (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Rudy%20(1993)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_469	Short Cuts (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Short%20Cuts%20(1993)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	movie_470	Tombstone (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Tombstone%20(1993)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	movie_471	Courage Under Fire (1996)	08-Mar-1996	?	http://us.imdb.com/M/title-exact?Courage%20Under%20Fire%20(1996)
0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	movie_472	Dragonheart (1996)	31-May-1996	?	http://us.imdb.com/M/title-exact?Dragonheart%20(1996)
0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_473	James and the Giant Peach (1996)	12-Apr-1996	?	http://us.imdb.com/M/title-exact?James%20and%20the%20Giant%20Peach%20(1996)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	movie_474	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)	01-Jan-1963	?	http://us.imdb.com/M/title-exact?Dr.%20Strangelove%20or:%20How%20I%20Learned%20to%20Stop%20Worrying%20and%20Love%20the%20Bomb%20(1963)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_475	Trainspotting (1996)	19-Jul-1996	?	http://us.imdb.com/Title?Trainspotting+(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_476	First Wives Club, The (1996)	14-Sep-1996	?	http://us.imdb.com/M/title-exact?First%20Wives%20Club,%20The%20(1996)
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_477	Matilda (1996)	02-Aug-1996	?	http://us.imdb.com/M/title-exact?Matilda%20(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_478	Philadelphia Story, The (1940)	01-Jan-1940	?	http://us.imdb.com/M/title-exact?Philadelphia%20Story,%20The%20(1940)
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	movie_479	Vertigo (1958)	01-Jan-1958	?	http://us.imdb.com/M/title-exact?Vertigo%20(1958)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_480	North by Northwest (1959)	01-Jan-1959	?	http://us.imdb.com/M/title-exact?North%20by%20Northwest%20(1959)
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_481	Apartment, The (1960)	01-Jan-1960	?	http://us.imdb.com/M/title-exact?Apartment,%20The%20(1960)
0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	movie_482	Some Like It Hot (1959)	01-Jan-1959	?	http://us.imdb.com/M/title-exact?Some%20Like%20It%20Hot%20(1959)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	movie_483	Casablanca (1942)	01-Jan-1942	?	http://us.imdb.com/M/title-exact?Casablanca%20(1942)
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	movie_484	Maltese Falcon, The (1941)	01-Jan-1941	?	http://us.imdb.com/M/title-exact?Maltese%20Falcon,%20The%20(1941)
0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	movie_485	My Fair Lady (1964)	01-Jan-1964	?	http://us.imdb.com/M/title-exact?My%20Fair%20Lady%20(1964)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_486	Sabrina (1954)	01-Jan-1954	?	http://us.imdb.com/M/title-exact?Sabrina%20(1954)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_487	Roman Holiday (1953)	01-Jan-1953	?	http://us.imdb.com/M/title-exact?Roman%20Holiday%20(1953)
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	movie_488	Sunset Blvd. (1950)	01-Jan-1950	?	http://us.imdb.com/M/title-exact?Sunset%20Boulevard%20(1950)
0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	movie_489	Notorious (1946)	01-Jan-1946	?	http://us.imdb.com/M/title-exact?Notorious%20(1946)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	movie_490	To Catch a Thief (1955)	01-Jan-1955	?	http://us.imdb.com/M/title-exact?To%20Catch%20a%20Thief%20(1955)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_491	Adventures of Robin Hood, The (1938)	01-Jan-1938	?	http://us.imdb.com/M/title-exact?Adventures%20of%20Robin%20Hood,%20The%20(1938)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_492	East of Eden (1955)	01-Jan-1955	?	http://us.imdb.com/M/title-exact?East%20of%20Eden%20(1955)
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	movie_493	Thin Man, The (1934)	01-Jan-1934	?	http://us.imdb.com/M/title-exact?Thin%20Man,%20The%20(1934)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_494	His Girl Friday (1940)	01-Jan-1940	?	http://us.imdb.com/M/title-exact?His%20Girl%20Friday%20(1940)
0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_495	Around the World in 80 Days (1956)	01-Jan-1956	?	http://us.imdb.com/M/title-exact?Around%20the%20World%20in%2080%20Days%20(1956)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_496	It's a Wonderful Life (1946)	01-Jan-1946	?	http://us.imdb.com/M/title-exact?It's%20a%20Wonderful%20Life%20(1946)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_497	Bringing Up Baby (1938)	01-Jan-1938	?	http://us.imdb.com/M/title-exact?Bringing%20Up%20Baby%20(1938)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	movie_498	African Queen, The (1951)	01-Jan-1951	?	http://us.imdb.com/M/title-exact?African%20Queen,%20The%20(1951)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_499	Cat on a Hot Tin Roof (1958)	01-Jan-1958	?	http://us.imdb.com/M/title-exact?Cat%20on%20a%20Hot%20Tin%20Roof%20(1958)
0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_500	Fly Away Home (1996)	13-Sep-1996	?	http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996)
0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_501	Dumbo (1941)	01-Jan-1941	?	http://us.imdb.com/M/title-exact?Dumbo%20(1941)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	movie_502	Bananas (1971)	01-Jan-1971	?	http://us.imdb.com/M/title-exact?Bananas%20(1971)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_503	Candidate, The (1972)	01-Jan-1972	?	http://us.imdb.com/M/title-exact?Candidate,%20The%20(1972)
0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	movie_504	Bonnie and Clyde (1967)	01-Jan-1967	?	http://us.imdb.com/M/title-exact?Bonnie%20and%20Clyde%20(1967)
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	movie_505	Dial M for Murder (1954)	01-Jan-1954	?	http://us.imdb.com/M/title-exact?Dial%20M%20for%20Murder%20(1954)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_506	Rebel Without a Cause (1955)	01-Jan-1955	?	http://us.imdb.com/M/title-exact?Rebel%20Without%20a%20Cause%20(1955)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_507	Streetcar Named Desire, A (1951)	01-Jan-1951	?	http://us.imdb.com/M/title-exact?Streetcar%20Named%20Desire,%20A%20(1951)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_508	People vs. Larry Flynt, The (1996)	27-Dec-1996	?	http://us.imdb.com/M/title-exact?People%20vs.%20Larry%20Flynt,%20The%20(1996)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_509	My Left Foot (1989)	01-Jan-1989	?	http://us.imdb.com/M/title-exact?My%20Left%20Foot%20(1989)
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	movie_510	Magnificent Seven, The (1954)	01-Jan-1954	?	http://us.imdb.com/M/title-exact?Shichinin%20no%20samurai%20(1954)
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	movie_511	Lawrence of Arabia (1962)	01-Jan-1962	?	http://us.imdb.com/M/title-exact?Lawrence%20of%20Arabia%20(1962)
0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_512	Wings of Desire (1987)	01-Jan-1987	?	http://us.imdb.com/Title?Himmel+%FCber+Berlin,+Der+(1987)
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	movie_513	Third Man, The (1949)	01-Jan-1949	?	http://us.imdb.com/M/title-exact?Third%20Man,%20The%20(1949)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_514	Annie Hall (1977)	01-Jan-1977	?	http://us.imdb.com/M/title-exact?Annie%20Hall%20(1977)
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	movie_515	Boot, Das (1981)	04-Apr-1997	?	http://us.imdb.com/M/title-exact?Boot,%20Das%20(1981)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_516	Local Hero (1983)	01-Jan-1983	?	http://us.imdb.com/M/title-exact?Local%20Hero%20(1983)
0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_517	Manhattan (1979)	01-Jan-1979	?	http://us.imdb.com/M/title-exact?Manhattan%20(1979)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_518	Miller's Crossing (1990)	01-Jan-1990	?	http://us.imdb.com/M/title-exact?Miller's%20Crossing%20(1990)
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_519	Treasure of the Sierra Madre, The (1948)	01-Jan-1948	?	http://us.imdb.com/M/title-exact?Treasure%20of%20the%20Sierra%20Madre,%20The%20(1948)
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	movie_520	Great Escape, The (1963)	01-Jan-1963	?	http://us.imdb.com/M/title-exact?Great%20Escape,%20The%20(1963)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	movie_521	Deer Hunter, The (1978)	01-Jan-1978	?	http://us.imdb.com/M/title-exact?Deer%20Hunter,%20The%20(1978)
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_522	Down by Law (1986)	01-Jan-1986	?	http://us.imdb.com/M/title-exact?Down%20by%20Law%20(1986)
0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_523	Cool Hand Luke (1967)	01-Jan-1967	?	http://us.imdb.com/M/title-exact?Cool%20Hand%20Luke%20(1967)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_524	Great Dictator, The (1940)	01-Jan-1940	?	http://us.imdb.com/M/title-exact?Great%20Dictator,%20The%20(1940)
0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	movie_525	Big Sleep, The (1946)	01-Jan-1946	?	http://us.imdb.com/M/title-exact?Big%20Sleep,%20The%20(1946)
0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_526	Ben-Hur (1959)	01-Jan-1959	?	http://us.imdb.com/M/title-exact?Ben-Hur%20(1959)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_527	Gandhi (1982)	01-Jan-1982	?	http://us.imdb.com/M/title-exact?Gandhi%20(1982)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	movie_528	Killing Fields, The (1984)	01-Jan-1984	?	http://us.imdb.com/M/title-exact?Killing%20Fields,%20The%20(1984)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_529	My Life as a Dog (Mitt liv som hund) (1985)	01-Jan-1985	?	http://us.imdb.com/M/title-exact?Mitt%20liv%20som%20hund%20(1985)
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_530	Man Who Would Be King, The (1975)	01-Jan-1975	?	http://us.imdb.com/M/title-exact?Man%20Who%20Would%20Be%20King,%20The%20(1975)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_531	Shine (1996)	22-Nov-1996	?	http://us.imdb.com/M/title-exact?Shine%20(1996)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_532	Kama Sutra: A Tale of Love (1996)	07-Mar-1997	?	http://us.imdb.com/M/title-exact?Kama%20Sutra%20(1996)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_535	Addicted to Love (1997)	23-May-1997	?	http://us.imdb.com/M/title-exact?Addicted%20to%20Love%20%281997%29
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_537	My Own Private Idaho (1991)	01-Jan-1991	?	http://us.imdb.com/M/title-exact?My+Own+Private+Idaho+(1991)
0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_538	Anastasia (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?Anastasia+(1997)
0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_539	Mouse Hunt (1997)	01-Jan-1997	?	http://us.imdb.com/M/title-exact?imdb-title-119715
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_540	Money Train (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Money%20Train%20(1995)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_541	Mortal Kombat (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Mortal%20Kombat%20(1995)
0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	movie_542	Pocahontas (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Pocahontas%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	movie_543	Misérables, Les (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Mis%E9rables%2C%20Les%20%281995%29
0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	movie_544	Things to Do in Denver when You're Dead (1995)	02-Feb-1996	?	http://us.imdb.com/M/title-exact?Things%20to%20Do%20in%20Denver%20when%20You're%20Dead%20(1995)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_546	Broken Arrow (1996)	09-Feb-1996	?	http://us.imdb.com/M/title-exact?Broken%20Arrow%20(1996)
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	movie_547	Young Poisoner's Handbook, The (1995)	23-Feb-1996	?	http://us.imdb.com/M/title-exact?Young%20Poisoner's%20Handbook,%20The%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	movie_549	Rob Roy (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Rob%20Roy%20(1995)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_550	Die Hard: With a Vengeance (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Die%20Hard:%20With%20a%20Vengeance%20(1995)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_551	Lord of Illusions (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Lord%20of%20Illusions%20(1995)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	movie_552	Species (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Species%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_553	Walk in the Clouds, A (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Walk%20in%20the%20Clouds,%20A%20(1995)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_554	Waterworld (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Waterworld%20(1995)
0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	movie_558	Heavenly Creatures (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Heavenly%20Creatures%20(1994)
0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	movie_559	Interview with the Vampire (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Interview%20with%20the%20Vampire%20(1994)
0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	movie_560	Kid in King Arthur's Court, A (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Kid%20in%20King%20Arthur's%20Court,%20A%20(1995)
0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	movie_561	Mary Shelley's Frankenstein (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Mary%20Shelley's%20Frankenstein%20(1994)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	movie_562	Quick and the Dead, The (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Quick%20and%20the%20Dead,%20The%20(1995)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_563	Stephen King's The Langoliers (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?%22Langoliers,%20The%22%20(1995)%20(mini)
0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_564	Tales from the Hood (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Tales%20from%20the%20Hood%20(1995)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	movie_565	Village of the Damned (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Village%20of%20the%20Damned%20(1995)
0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_566	Clear and Present Danger (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Clear%20and%20Present%20Danger%20(1994)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	movie_567	Wes Craven's New Nightmare (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Wes%20Craven's%20New%20Nightmare%20(1994)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	movie_568	Speed (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Speed%20(1994/I)
0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	movie_569	Wolf (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Wolf%20(1994)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	movie_570	Wyatt Earp (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Wyatt%20Earp%20(1994)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_571	Another Stakeout (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Another%20Stakeout%20(1993)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_572	Blown Away (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Blown%20Away%20(1994)
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	movie_573	Body Snatchers (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Body%20Snatchers%20(1993)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	movie_575	City Slickers II: The Legend of Curly's Gold (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?City%20Slickers%20II:%20The%20Legend%20of%20Curly's%20Gold%20(1994)
0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	movie_576	Cliffhanger (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Cliffhanger%20(1993)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	movie_577	Coneheads (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Coneheads%20(1993)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	movie_578	Demolition Man (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Demolition%20Man%20(1993)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	movie_580	Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)	01-Jan-1995	?	http://us.imdb.com/M/title-exact?Englishman%20Who%20Went%20Up%20a%20Hill,%20But%20Came%20Down%20a%20Mountain,%20The%20(1995)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	movie_581	Kalifornia (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Kalifornia%20(1993)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	movie_582	Piano, The (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Piano,%20The%20(1993)
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	movie_583	Romeo Is Bleeding (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Romeo%20Is%20Bleeding%20(1993)
0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	movie_584	Secret Garden, The (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Secret%20Garden,%20The%20(1993)
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_585	Son in Law (1993)	01-Jan-1993	?	http://us.imdb.com/M/title-exact?Son%20in%20Law%20(1993)
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	movie_586	Terminal Velocity (1994)	01-Jan-1994	?	http://us.imdb.com/M/title-exact?Terminal%20Velocity%20(1994)
0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	movie_588	Beauty and the Beast (1991)	01-Jan-1991	?	http://us.imdb.com/M/title-exact?Beauty%20and%20the%20Beast%20(1991)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	movie_589	Wild Bunch, The (1969)	01-Jan-1969	?	http://us.imdb.com/M/title-exact?Wild%20Bunch,%20The%20(1969)
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	movie_591	Primal Fear (1996)	30-Mar-1996	?	http://us.imdb.com/M/title-exact?Primal%20Fear%20(1996)
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	movie_595	Fan, The (1996)	16-Aug-1996	?	http://us.imdb.com/M/title-exact?Fan,%20The%20(1996)
